Date,SHA Inflow,SHA Outflow,KWK Outflow,SHA Elev,KWK Elev,SHA Storage,SAC Flow,SAC Temp,MCC Flow,MCC Temp,PIT Flow,PIT Temp,SQW Flow,SQW Temp,Upper Gate Ops,Middle Gate Ops,Lower Gate Ops,Side Gate Ops,SPP Temp,Air Temp,Dew Point,Wind Speed,Cloud Cover,Solar Rad,Precip,Mid Prof Temp,Low Prof Temp,SideProf Temp,SHA Temp,KWK Temp
319,87.56629,130.95269,130.2277,271.68293,176.36052,1064305,10.05955,9,16.0518,7.33,60.3103,8.78,0.42475,7.33,0,0,0,2,14.40741,11.59093,6.16918,1.56106,3.1277,117.63059,0.55469,15.95267,16.37654,15.01852,15.35415059,15.10176271
320,51.43457,121.54428,129.88527,271.54878,176.4643,1059352,4.27394,6.89,5.01824,5.89,41.89404,8.5,0.42475,5.89,0,0,0,2,14.37037,8.6852,-2.34039,3.08368,5.51896,136.74203,0.03125,15.85966,16.2428,14.89506,15.26343879,14.87058811
321,45.03004,117.63355,121.69069,271.40854,176.43255,1054184,2.03313,6.22,1.40548,5.67,41.67458,8.39,0.42475,5.67,0,0,0,2,14.56713,7.96688,-5.64522,1.26142,2.56591,142.73666,0,15.76665,16.10905,14.7716,15.13622042,14.64483083
322,96.03953,119.27719,122.95412,271.3628,176.22167,1052499,9.2839,6.89,16.6444,6.72,69.0274,8.33,0.42475,6.72,0,0,0,2,14.3912,9.49794,-4.67731,1.28711,8.01562,132.93541,0,15.67365,15.97531,14.64815,14.77022248,14.58342978
323,99.18512,99.92192,116.61336,271.35976,175.98819,1052387,9.94428,7.94,18.54088,7.39,69.55048,8.44,0.42475,7.39,0,0,0,2,14.37731,7.07184,2.22553,2.44895,9.79238,47.82103,0.00781,15.58064,15.84156,14.52469,14.66105646,14.58230453
324,126.90027,99.15678,115.22005,271.41159,175.39063,1054297,13.36318,8.89,23.52528,7.94,88.55788,8.72,0.42475,7.94,0,0,0,2,14.46528,7.90605,6.85912,1.09564,9.44589,58.11509,15.46094,15.48764,15.70782,14.40123,14.66234246,14.54679462
325,99.24179,123.13124,114.41712,271.36585,175.40053,1052612,9.39243,9.56,15.10828,8.56,74.10838,8.94,0.42475,8.56,0,0,0,2,14.19907,9.50452,8.45841,3.83621,9.26177,58.28485,7.25,15.39463,15.57407,14.27778,14.63405028,14.48003472
326,133.19144,110.52056,116.15286,271.40854,176.03036,1054184,25.37741,8.28,21.34636,7.5,85.40506,8.94,0.42475,7.5,0,0,0,2,14.33333,10.76278,7.81475,4.6005,5.2378,92.87704,23.6875,15.30163,15.44033,14.15432,14.51538387,14.3826839
327,105.95804,121.62929,113.88577,271.37805,176.29573,1053061,12.4472,7.22,12.1812,6.5,81.0752,9,0.42475,6.5,0,0,0,2,14.22454,8.44627,2.3353,1.66772,4.88625,107.65679,17.53125,15.20862,15.30658,14.03086,14.41493056,14.1444348
328,91.56203,108.76357,108.7612,271.34451,176.54446,1051825,4.44627,6.89,3.81692,6.17,83.70582,8.89,0.42475,6.17,0,0,0,2,14.1412,9.61338,1.76648,1.40251,4.78248,130.358,0.24219,15.11562,15.17284,13.90741,14.28504372,13.9613233
329,87.76466,100.23365,106.88377,271.32012,176.47993,1050933,4.98551,7.28,7.07396,6.56,75.81966,8.5,0.42475,6.56,0,0,0,2,13.99769,11.28789,2.80398,0.69971,2.8691,114.28962,0,15.02261,15.03909,13.78395,14.1251929,13.9213606
330,66.25566,107.23328,107.34427,271.24085,176.34248,1048034,3.4184,7.94,5.0064,7.17,58.0944,8.17,0.42475,7.17,0,0,0,2,13.91204,12.07502,4.9812,1.43344,5.73387,122.75217,0.00781,14.9296,14.90535,13.66049,13.9807581,13.88239455
331,85.49757,104.34274,107.72212,271.20427,176.508,1046696,4.87641,7.89,8.47036,7.06,72.10906,7.83,0.42475,7.06,0,0,0,2,13.85185,12.25795,6.20463,2.01463,9.99104,121.89144,0,14.8366,14.7716,13.53704,13.85497042,13.77726337
332,109.44369,107.77172,107.69851,271.20732,176.18699,1046807,8.1885,8.44,15.366,7.78,85.291,7.56,0.42475,7.78,0,0,0,2,13.70602,8.40872,5.23286,3.82734,8.88461,70.283,0,14.74359,14.63786,13.41358,13.69833462,13.6246785
333,90.99526,102.04732,107.9937,271.18598,176.34629,1046027,9.54937,9.17,12.04452,8.33,69.17042,7.28,0.42475,8.33,0,0,0,2,13.43287,9.97221,9.19802,4.30905,9.34853,53.28407,10.25,14.65059,14.50412,13.29012,13.61048418,13.5072981
334,134.21163,106.86488,108.48963,271.2378,176.35404,1047922,13.89217,9.11,19.81332,8.39,99.78522,7.67,0.42475,8.39,0,0,0,2,13.44676,9.21646,8.44578,1.50065,9.66445,64.06208,14.22656,14.55758,14.37037,13.16667,13.54510674,13.40461034
335,119.16383,101.05547,106.89558,271.27134,176.41781,1049149,7.50614,9.33,10.90944,8.56,100.99924,7.56,0.42475,8.56,0,0,0,2,13.32639,10.56797,9.71758,2.08127,9.7055,37.62698,11.40625,14.46458,14.23663,13.04321,13.48143326,13.34022955
336,98.70336,94.87765,102.46767,271.27744,176.62055,1049372,4.92937,9.5,12.36452,8.72,82.01042,7.44,0.42475,8.72,0,0,0,2,13.36806,11.43564,10.45002,1.82029,9.88265,60.46134,1.39063,14.37157,14.10288,12.91975,13.43290252,13.28129823
337,159.51801,66.48237,101.5939,271.45427,176.82635,1055870,29.38991,9.78,30.42636,9.33,97.59006,7.39,0.48136,9.33,0,0,0,2,13.17593,10.67077,9.96885,5.04704,9.91021,44.54427,6.97656,14.27857,13.96914,12.7963,13.25,13.18920396
338,256.66275,87.53795,99.38585,271.77439,177.34007,1067701,44.99536,10.28,52.90456,9.89,150.61976,7.28,8.08513,9.89,0,0,0,2,13.35648,10.91729,9.93412,3.86945,9.15306,57.2565,28.47656,14.18556,13.83539,12.67284,13.13533629,13.20069766
339,288.71371,88.75651,100.08251,272.14939,177.31402,1081677,61.07149,10.33,61.97804,10.5,149.93234,7.17,11.15445,10.5,0,0,0,2,13.31944,11.48644,10.57483,5.04656,9.63567,66.442,6.59375,14.09255,13.70165,12.54938,13.04811278,13.184076
340,472.06448,60.50292,101.42859,272.91159,177.79891,1110478,148.36755,10.06,107.4998,9.94,186.3083,7.11,26.55323,9.94,0,0,0,2,13.05093,11.75772,10.72402,3.13424,8.83139,56.39453,29.05469,13.99955,13.5679,12.42593,13.03533308,13.05362654
341,255.30249,56.36549,99.94081,273.27439,177.86331,1124382,10.61738,10.5,78.29848,10.22,125.26508,7,16.67521,10.22,0,0,0,2,12.9838,12.24378,10.05369,2.90888,9.12496,100.63424,2.09375,13.90654,13.43416,12.30247,12.87257266,12.97628922
342,261.50865,76.08915,97.67373,273.60976,177.58486,1137340,3.77513,10.56,76.36748,10.28,126.03658,6.94,16.02201,10.28,0,0,0,2,13.19213,11.65067,10.80421,2.9395,9.66485,41.82381,3.67188,13.81354,13.30041,12.17901,12.67896412,12.94655028
343,246.77257,78.41292,97.75638,273.91159,178.11268,1149090,7.41665,10.56,130.4934,10.28,39.5089,6.89,34.33134,10.28,0,0,0,2,13.10185,13.2207,12.1689,2.0828,9.12531,44.24539,11.90625,13.72053,13.16667,12.05556,12.91205311,12.89134838
344,331.76005,21.62236,95.22952,274.46341,178.37538,1170769,34.33417,10.17,176.71532,10.56,46.35722,6.83,49.96697,10.56,0,0,0,2,12.8588,13.25727,12.11926,6.98533,9.81597,47.09796,0.875,13.62753,13.05357,11.96429,12.99792631,12.73776685
345,1885.70746,8.38823,150.15918,277.68293,178.14012,1302160,685.88159,9.61,435.04764,9.94,675.23894,6.78,137.35382,9.94,0,0,0,2,12.94444,10.98292,10.00197,7.32971,9.66999,56.63263,46.78906,13.53452,12.94048,11.87302,12.92746914,12.55586098
346,953.05563,20.12041,124.52455,279.19817,177.43991,1367443,304.43247,9.06,244.99212,9.17,339.48502,6.72,73.06317,9.17,0,0,0,2,12.73611,8.5236,6.64789,1.495,7.95864,83.03404,88.53906,13.44152,12.82738,11.78175,12.69034529,12.44032922
347,526.78633,48.71406,114.28723,279.95427,176.93115,1400864,117.77357,8.44,153.55772,8.28,207.70762,6.72,42.13338,8.28,0,0,0,2,12.67593,7.89601,5.23647,0.67695,4.29746,109.61665,8.90625,13.34851,12.71429,11.69048,12.46265754,12.36442258
348,389.42911,21.67903,113.03561,280.52744,176.85239,1426564,51.04963,8.33,82.33948,8.11,219.94358,6.67,18.04217,8.11,0,0,0,2,12.53472,5.90365,2.77525,1.74149,9.86655,78.07291,0.65625,13.2555,12.60119,11.59921,12.34895833,12.28329154
349,304.66834,42.79129,113.64961,280.93293,176.76969,1444862,11.52082,7.89,26.15872,7.56,238.00612,6.61,0.42475,7.56,0,0,2.5,1,12.38426,5.50826,3.0912,2.50726,9.95888,42.94075,1.375,13.1625,12.4881,11.50794,12.43627829,12.13253922
350,315.46535,53.47495,93.89524,281.33537,177.59566,1463175,31.85532,8.78,67.69072,8.67,183.08312,6.61,13.08689,8.67,0,0,5,0,12.25,4.87313,2.70477,3.17552,9.91669,41.07847,27.48438,13.06949,12.375,11.41667,12.29935057,11.9692644
351,514.94079,61.40976,95.08783,282.02439,178.55831,1494904,113.75632,9.11,136.47672,9.11,222.87912,6.61,36.35534,9.11,0,0,5,0,12.28472,5.05786,3.14303,2.73118,9.9367,47.82899,26.16406,12.97649,12.2619,11.3254,12.1634195,11.85900527
352,536.25142,20.17709,99.75189,282.79573,178.45579,1531010,100.61828,9.56,152.91488,9.67,234.06448,6.56,41.91592,9.67,0,0,5,0,11.94213,7.07712,6.17783,3.66184,9.69401,44.978,20.40625,12.88348,12.14881,11.23413,12.08926505,11.80812757
353,830.94458,6.06446,116.20009,284.00305,178.37373,1588727,194.29394,9.61,234.23824,9.89,341.42404,6.56,69.42542,9.89,0,0,5,0,11.8287,8.58488,7.11259,3.99087,8.89368,63.66946,30.10156,12.79048,12.03571,11.14286,11.98345522,11.80541088
354,836.81067,35.47993,106.97823,285.14634,177.97561,1644771,175.17889,9.89,254.98844,10.11,341.07074,6.56,76.44465,10.11,0,0,5,0,11.71296,8.9172,8.21428,5.01122,9.94894,27.23722,26.38281,12.67249,11.92262,11.05159,11.89623661,11.86352238
355,719.00709,50.44272,101.78282,286.07927,177.75572,1691521,136.12172,9.94,199.44512,10,324.59552,6.56,57.65585,10,0,0,5,0,11.90046,11.20673,10.35036,1.52861,8.70088,35.87201,23.5625,12.5545,11.80952,10.96032,11.85109772,12.01228138
356,508.11119,60.0495,93.00966,286.69512,177.46951,1722846,79.65238,9.33,122.94848,9.22,259.88508,6.56,31.7791,9.22,0,0,5,0,11.81713,12.82915,10.91703,1.80043,0.997,106.20441,1.96875,12.43651,11.69643,10.86905,11.81473444,12.05643969
357,433.15558,49.28083,95.33579,287.21951,177.93331,1749669,76.11132,9.11,125.76672,9,194.16912,6.56,32.73243,9,0,0,5,0,11.89583,11.44046,7.82712,2.37224,4.83978,111.5036,0.02344,12.31852,11.58333,10.77778,11.79230967,11.95619534
358,337.45611,15.0478,93.10413,287.65549,177.70135,1772207,69.84812,7.56,104.24952,7.56,135.66792,6.56,25.45375,7.56,0,0,5,0,11.78704,6.03483,2.39416,2.89571,6.88577,50.96328,0.125,12.20053,11.47024,10.68651,11.62085262,11.74959043
359,323.88192,23.60606,91.40381,288.05793,177.79332,1793176,66.43815,6.78,91.8174,6.61,144.5079,6.5,21.2483,6.61,0,0,5,0,11.69444,4.45334,-0.00395,3.75494,1.65317,107.54669,4.89649,12.08254,11.35714,10.59524,11.53575103,11.54839864
360,271.20045,46.41864,92.02962,288.35671,177.50076,1808861,58.55483,6.33,76.32868,6.22,120.06678,6.5,16.00888,6.22,0,0,5,0,11.74537,2.59242,-1.82149,2.91098,0.52618,115.92417,0,11.96455,11.24405,10.50397,11.52792245,11.3615039
361,260.97021,38.11542,92.64362,288.64939,177.25152,1824319,55.89405,6.17,73.0238,6,118.2073,6.5,14.89093,6,0,0,5,0,11.61343,3.26474,-2.41486,1.09072,6.09447,113.43638,0,11.84656,11.13095,10.4127,11.45794753,11.1557363
362,238.58272,39.22063,92.82074,288.91159,177.50521,1838245,45.93569,5.94,56.99124,5.78,124.25954,6.5,9.46755,5.78,0,0,5,0,11.39583,4.02269,-0.33336,1.40572,1.19562,116.99178,0.05522,11.72857,11.01786,10.32143,11.37397119,10.9418885
363,216.36525,60.50292,92.97424,289.11585,177.59667,1849144,34.49475,5.39,43.941,5.28,128.2335,6.5,5.053,5.28,0,0,5,0,11.64488,3.81898,-0.94885,1.9632,3.50492,113.66849,0.00123,11.61058,10.90476,10.23016,11.36226852,10.68925219
364,213.81478,72.77354,93.0687,289.29878,177.36916,1858939,35.18214,5.28,55.60544,5.56,112.86524,6.44,8.99877,5.56,0,0,5,0,11.93185,3.77722,-2.02881,4.88102,0.10277,123.7402,0.05537,11.49259,10.79167,10.13889,11.20093319,10.4393095
365,197.29337,76.65593,92.31301,289.45427,176.75699,1867305,33.52032,5.39,59.12072,5.67,94.66312,6.44,10.18789,5.67,0,0,5,0,12.04633,4.10195,-3.60189,3.35311,0,8.98248,0,11.3746,10.67857,10.04762,11.00970657,10.33458999
1,212.0011,81.89232,92.37204,289.54781,176.53889,1876339,30.22447,4.71065,19.1507,4.73995,142.08302,6.29537,0.42475,4.73995,0,0,5,0,12.73374,2.80058,-5.0973,2.3097,0.35938,120.30819,0,11.25661,10.56548,9.95635,10.85441269,10.38805578
2,194.2328,58.87072,91.699,289.72154,176.32762,1885752,31.06594,4.71065,19.26607,4.65509,129.12973,6.4537,0.42475,4.65509,0,0,5,0,12.73374,3.2927,-2.93162,0.68161,0.94091,118.02478,0,11.13862,10.45238,9.86508,10.71670377,10.45243377
3,181.45209,98.23114,91.46285,289.82822,175.85874,1891534,30.54444,5.02778,18.51922,4.94213,119.17552,6.11806,0.42475,4.94213,0,0,5,0,12.73374,4.04965,-0.63085,0.55009,3.82171,102.53849,0,11.02063,10.33929,9.77381,10.57159162,10.50340792
4,172.12869,74.30341,92.37204,289.95319,176.44766,1898337,27.85434,5.69213,17.82781,5.52315,118.0944,5.875,0.42475,5.52315,0,0,5,0,12.73374,4.89689,0.8751,0.6341,4.54418,101.09617,0.04688,10.90265,10.22619,9.68254,10.55815972,10.5118795
5,156.11738,84.35589,92.15951,290.04463,176.14456,1903325,25.38133,6.24306,17.19777,5.90046,102.60834,5.75231,0.42475,5.90046,0,2.5,2.5,0,12.73374,7.72086,2.37201,1.37647,4.48282,110.35075,0.03125,10.78466,10.1131,9.59127,10.65646736,10.49694573
6,114.8847,61.75904,93.3757,290.11169,176.04256,1906982,24.47519,6.47685,16.7152,6.0463,65.99616,5.65972,0.42475,6.0463,0,5,0,0,12.73374,10.18815,4.18295,0.84058,1.61523,118.51044,0.00044,10.66667,10,9.5,10.67842386,10.46428112
7,137.7823,75.15291,92.46651,290.19094,175.54484,1911312,23.0334,6.63426,16.24679,6.4489,91.54882,5.66204,0.42475,6.4489,0,5,0,0,12.73374,10.60363,4.9797,1.30793,2.2902,123.20486,0,10.65079,9.94246,9.44048,10.61061907,10.52076903
8,145.23535,80.08004,92.59639,290.27323,175.55577,1915828,22.64168,6.74074,15.85036,6.3588,97.63421,5.67824,0.42475,6.3588,0,5,0,0,12.73374,10.47857,5.15711,1.15208,5.541,120.23141,0.00328,10.63492,9.88492,9.38095,10.17184285,10.60810507
9,138.20738,87.24421,92.13589,290.33724,175.4826,1919340,22.2535,7.12269,15.48106,6.79861,97.105,5.71065,0.42475,6.79861,0,5,0,0,12.73374,11.68932,6.46753,0.73816,9.38118,95.30811,0.00781,10.61905,9.82738,9.32143,10.36140046,10.63549704
10,156.08904,86.28143,92.06504,290.42563,175.51308,1924191,21.70014,7.42824,15.14125,7.05556,109.06818,5.74306,0.42475,7.05556,0,5,0,0,12.73374,11.46303,7.6346,0.56965,9.2543,53.02406,0,10.60317,9.76984,9.2619,10.42114348,10.64395255
11,140.02105,86.87609,91.45104,290.49269,175.53366,1927877,20.73265,7.37963,14.82387,6.97917,101.22012,5.78704,0.42475,6.97917,0,5,0,0,12.73374,10.55784,6.97404,0.95252,6.9133,112.84289,0.03125,10.5873,9.7123,9.20238,10.2597221,10.6209973
12,154.58709,86.76282,92.01781,290.57803,175.74949,1932589,19.96338,7.30787,14.48525,7.11574,113.62667,5.73611,0.42475,7.11574,0,5,0,0,12.73374,10.25244,6.90197,2.78633,3.56496,90.90411,0.03906,10.57143,9.65476,9.14286,10.35874953,10.54835391
13,106.52482,117.76977,92.32481,290.56279,176.15104,1931747,19.47609,7.15741,14.21034,6.76389,74.64178,5.78935,0.42475,6.76389,0,5,0,0,12.73374,8.25107,4.19987,2.60571,1.61424,128.52081,0.00781,10.55556,9.59722,9.08333,10.34952096,10.4609375
14,112.58928,99.22223,93.42293,290.57803,177.20948,1932589,18.82362,6.43519,14.00504,5.86343,73.19573,5.83102,0.42475,5.86343,0,5,0,0,12.73374,7.28831,1.72854,0.98568,3.94307,130.23483,0,10.53968,9.53968,9.02381,10.36622299,10.37612526
15,111.82414,67.22419,93.8244,290.6329,178.11776,1935618,18.25139,6.15741,13.72777,5.8912,84.56439,5.96991,0.42475,5.8912,0,5,0,0,12.73374,7.36155,3.41715,1.87628,9.0715,70.78296,0,10.52381,9.48214,8.96429,10.41608796,10.34003665
16,134.77841,76.59707,92.33662,290.70605,177.49314,1939657,19.80174,7.13889,14.09943,6.88426,88.06076,6.09259,0.42475,6.88426,0,5,0,0,12.73374,8.53731,7.58543,2.42997,9.88865,36.86784,0.19891,10.50794,9.4246,8.90476,10.41034915,10.35525977
17,148.29592,68.32855,92.33662,290.80663,177.10391,1945220,20.29368,7.82176,14.07701,7.50463,103.07354,6.24074,0.42475,7.50463,0,5,0,0,12.73374,9.88474,9.16168,1.33445,9.79319,39.68165,7.92188,10.49206,9.36706,8.84524,10.4181295,10.3979231
18,134.29665,75.77588,92.50193,290.87978,176.77058,1949283,21.0416,8.51157,15.81732,8.14815,65.99251,6.40741,0.42475,8.14815,0,5,0,0,12.73374,10.79014,9.17821,1.92022,9.08033,77.98295,1.78906,10.47619,9.30952,8.78571,10.4138696,10.41055813
19,138.17904,120.74304,92.66724,290.90112,176.87627,1950468,23.96211,7.87731,15.33357,7.78472,97.68758,6.47222,0.42475,7.78472,0,5,0,0,12.73374,9.90019,6.65819,2.31335,3.0442,135.06232,8.21094,10.46032,9.25198,8.72619,10.39631559,10.36853781
20,178.13647,85.00717,93.62367,291.01694,177.90917,1956902,26.84201,6.53241,14.74246,6.42593,130.03394,6.54167,0.42475,6.42593,0,5,0,0,12.73377,7.02276,2.0041,3.20445,1.70911,131.42793,0,10.44444,9.19444,8.66667,10.36549961,10.30226016
21,150.10959,80.6747,92.77351,291.10229,177.8045,1961649,24.23977,6.08565,14.34602,5.98148,112.74847,6.76157,0.42475,5.98148,0,5,0,0,12.73397,6.72862,0.67909,2.42219,4.65899,137.00764,0,10.42857,9.1369,8.60714,10.31196952,10.23577353
22,148.63598,49.55448,92.90339,291.22421,177.45071,1968462,21.69778,6.34028,14.00858,6.09028,101.78759,6.97917,0.42475,6.09028,0,5,0,0,12.73292,8.17776,1.51806,1.48626,3.8253,107.65067,0.00108,10.4127,9.07937,8.54762,10.32656572,10.23940651
23,148.69266,93.67213,92.99786,291.29126,176.58346,1972209,20.95565,6.69907,13.66878,6.31481,106.81789,7.09028,0.42475,6.31481,0,5,0,0,12.71483,9.39403,3.10682,2.45368,1.30826,135.74483,0.02431,10.39683,9.02183,8.4881,10.32272377,10.27951389
24,134.12662,99.59035,92.27758,291.33089,177.10556,1974423,19.25664,7.08565,13.40685,6.56713,96.81983,7.0463,0.42475,6.56713,0,5,0,0,12.61507,11.4116,4.77094,2.23969,0.93754,139.60573,0.02497,10.38095,8.96429,8.42857,10.32346322,10.28578318
25,146.90733,56.18062,92.36024,291.44062,177.60328,1980572,19.83359,7.56481,13.25464,6.9838,109.83555,6.97454,0.42475,6.9838,0,5,0,0,12.28437,12.59471,5.37508,1.45965,0.45471,142.82127,0,10.36508,8.90675,8.36905,10.26528742,10.35553305
26,172.46875,62.83508,91.9942,291.57473,176.51563,1988113,19.19528,7.72454,13.10126,7.23843,129.68675,6.88657,0.42475,7.23843,0,5,0,0,11.49911,12.68196,6.48279,1.3463,4.80695,143.55362,0,10.34921,8.84921,8.30952,10.26367991,10.42925347
27,142.08977,120.1767,92.11227,291.59302,175.92073,1989141,18.60889,8.0787,12.9408,7.6412,104.80932,7.03704,0.42475,7.6412,0,5,0,0,10.26834,11.37752,7.90708,3.3073,8.75004,116.26775,0.00171,10.33333,8.79167,8.25,10.2383777,10.43431713
28,134.12662,60.06003,91.93516,291.68446,176.96456,1994282,17.61072,8.00231,12.73786,7.65972,104.36793,7.1412,0.42475,7.65972,0,5,0,0,9.83565,11.20841,7.40366,1.97151,2.7827,139.39098,0.03125,10.31746,8.73413,8.19048,10.26302083,10.37680041
29,238.97946,102.33709,92.86797,291.8521,176.47307,2003761,18.14402,7.61343,12.59156,7.06019,88.6737,7.34028,0.42475,7.06019,0,5,0,0,9.87269,10.693,5.24816,2.42422,2.33892,148.14308,0.00781,10.30159,8.67659,8.13095,10.29369213,10.33248135
30,90.45683,99.64698,91.79346,291.8399,177.04205,2003072,16.60311,7.49306,12.4193,6.91204,61.56392,7.45139,0.42475,6.91204,0,5,0,0,10.07407,10.40302,5.18741,3.49688,0.57611,151.85799,0,10.28571,8.61905,8.07143,10.28727816,10.31696888
31,72.15009,102.22382,92.18312,291.80028,177.48488,2000830,15.80906,7.02778,12.22462,6.49074,49.98704,7.48148,0.42475,6.49074,0,5,0,0,10.06944,9.41774,2.29215,2.68242,1.64782,157.04179,0.0019,10.26984,8.56151,8.0119,10.2419946,10.2930009
32,98.47665,55.10458,92.72628,291.8521,177.8045,2003761,15.88929,6.89352,12.11489,6.36111,68.99363,7.47917,0.42475,6.36111,0,5,0,0,10.06713,10.62307,3.15836,1.31101,8.86924,99.86572,0.00136,10.25397,8.50397,7.95238,10.26449974,10.34540574
33,126.39018,56.8036,92.36024,291.93744,176.65765,2008589,19.97872,7.76157,13.11896,7.30787,82.77138,7.57176,0.42475,7.30787,0,5,0,0,10.0463,9.459,7.78439,1.04515,9.5022,46.17397,0.04688,10.2381,8.44643,7.89286,10.23781507,10.36509774
34,141.69303,123.91452,92.44289,291.95878,176.50648,2009796,26.90926,8.40972,13.24285,8.02778,95.26641,7.57176,0.42475,8.02778,0,5,0,0,9.96759,11.30151,9.75977,1.04576,7.95148,75.24407,14.75781,10.22222,8.38889,7.83333,10.17263053,10.38043338
35,199.87218,57.76637,92.80893,292.13251,177.38732,2019668,29.93327,8.79861,12.60336,8.56019,154.57207,7.61343,0.42475,8.56019,0,5,0,0,9.90741,12.3716,9.58355,4.12464,7.27842,138.79832,0.10156,10.2,8.39048,7.83968,10.10490612,10.37731481
36,210.81088,101.11946,92.64362,292.26662,176.65104,2027300,30.12205,8.52083,12.50071,8.50926,158.84398,7.81944,0.42475,8.50926,0,5,0,0,9.93287,12.52061,10.64173,7.72026,8.94188,60.87552,0.07813,10.17778,8.39206,7.84603,10.12082047,10.39510296
37,668.70606,46.69448,105.99819,293.02558,177.18039,2070782,158.38556,8.42361,25.69518,8.5162,183.63196,8.16435,0.42475,8.5162,0,5,0,0,9.74306,12.65795,11.77599,11.65728,9.86748,51.5986,3.26158,10.15556,8.39365,7.85238,10.64547968,10.42215107
38,1197.39108,10.10911,152.32,294.44899,177.99136,2153850,378.50185,8.88426,168.94185,9.52315,210.91153,8.38889,47.33741,9.52315,0,5,0,0,9.72917,11.46798,9.49788,6.97896,8.01828,84.32224,116.01563,10.13333,8.39524,7.85873,11.33444252,10.48389554
39,971.19233,14.80971,139.14255,295.56761,176.01474,2220757,301.95198,9.16435,171.82191,10.19213,169.33649,8.53472,48.31166,10.19213,0,5,0,0,9.76852,10.18764,9.37326,6.23762,9.40981,57.77216,15.32813,10.11111,8.39683,7.86508,10.40287423,10.71082497
40,1380.57182,68.89489,114.66508,297.06418,175.41502,2312505,621.90875,8.84491,198.04213,10.11111,214.68955,8.78472,57.18125,10.11111,0,5,0,0,9.80556,8.58132,7.22595,6.19514,6.84766,89.86456,30.47656,10.08889,8.39841,7.87143,9.973765432,10.87956533
41,770.27162,10.64713,95.07602,297.91152,176.01969,2365605,249.78999,8.25231,155.24357,8.99537,176.60243,9.02546,42.70366,8.99537,0,5,0,0,9.85648,8.19863,5.37878,2.04828,1.88921,170.43974,13.4375,10.06667,8.4,7.87778,9.996527778,10.7222383
42,605.28427,50.37567,91.78166,298.52112,176.31682,2404329,148.58086,8.45833,89.21695,9.13426,225.41627,8.94907,20.36863,9.13426,0,5,0,0,10.01389,11.41532,5.62465,1.1391,5.35087,145.07402,0.02344,10.04444,8.40159,7.88413,10.04465664,10.65877379
43,468.38046,31.40338,92.07685,298.99661,177.46811,2434797,103.02613,8.77315,55.16476,9.1875,204.85636,8.81481,8.8497,9.1875,0,5,0,0,10.07176,13.08494,6.99735,0.94332,7.7071,167.55995,0,10.02222,8.40317,7.89048,9.988458076,10.60212513
44,387.50209,33.6121,92.26578,299.37761,177.93559,2459405,83.64089,8.97222,43.78964,9.28935,188.62793,8.6412,5.0018,9.28935,0,5,0,0,10,13.82217,7.44658,1.00254,6.97967,172.653,0.00167,10,8.40476,7.89683,9.973765432,10.58252958
45,275.87632,29.05309,91.95877,299.64278,177.75267,2476622,70.9691,9.06944,37.52808,9.2037,103.3348,8.86111,2.88369,9.2037,0,5,0,0,10.02083,13.64179,7.18723,1.70822,1.61892,184.31425,0.00899,9.97778,8.40635,7.90317,10.06717785,10.64003022
